RDMA MTP: Optimizing for 256 threads
[client req_send] t=18869582464 ns reqId=4000149 size=17B client_node_id=4
[server req_recv] t=18869583568 ns reqId=4000149 size=17B client_node_id=4
[server resp_send] t=18898379718 ns reqId=4000148 size=41B client_node_id=4
[client resp_recv] t=18898380860 ns reqId=4000148 size=41B client_node_id=4
[client hand_send] t=18898380860 ns reqId=4000148 size=10B client_node_id=4
[server hand_recv] t=18898382002 ns reqId=4000148 size=10B client_node_id=4
[server rdma_send] t=18898532002 ns reqId=4000148 size=921608B client_node_id=4
[client rdma_recv] t=18899281440 ns reqId=4000148 size=921608B client_node_id=4
[client req_send] t=18899283940 ns reqId=4000150 size=17B client_node_id=4
[server req_recv] t=18899285044 ns reqId=4000150 size=17B client_node_id=4
[server resp_send] t=19059031410 ns reqId=5000143 size=41B client_node_id=5
[client resp_recv] t=19059033694 ns reqId=5000143 size=41B client_node_id=5
[client hand_send] t=19059033694 ns reqId=5000143 size=10B client_node_id=5
[server resp_send] t=19059034334 ns reqId=3000143 size=41B client_node_id=3
[server hand_recv] t=19059035932 ns reqId=5000143 size=10B client_node_id=5
[client resp_recv] t=19059036618 ns reqId=3000143 size=41B client_node_id=3
[client hand_send] t=19059036618 ns reqId=3000143 size=10B client_node_id=3
[server resp_send] t=19059037258 ns reqId=5000144 size=41B client_node_id=5
[server hand_recv] t=19059038856 ns reqId=3000143 size=10B client_node_id=3
[client resp_recv] t=19059039542 ns reqId=5000144 size=41B client_node_id=5
[client hand_send] t=19059039542 ns reqId=5000144 size=10B client_node_id=5
[server resp_send] t=19059040182 ns reqId=1000144 size=41B client_node_id=1
[server hand_recv] t=19059041780 ns reqId=5000144 size=10B client_node_id=5
[client resp_recv] t=19059042466 ns reqId=1000144 size=41B client_node_id=1
[client hand_send] t=19059042466 ns reqId=1000144 size=10B client_node_id=1
[server resp_send] t=19059043106 ns reqId=3000144 size=41B client_node_id=3
[server hand_recv] t=19059044704 ns reqId=1000144 size=10B client_node_id=1
[client resp_recv] t=19059045390 ns reqId=3000144 size=41B client_node_id=3
[client hand_send] t=19059045390 ns reqId=3000144 size=10B client_node_id=3
[server resp_send] t=19059046030 ns reqId=2000144 size=41B client_node_id=2
[server hand_recv] t=19059047628 ns reqId=3000144 size=10B client_node_id=3
[client resp_recv] t=19059048314 ns reqId=2000144 size=41B client_node_id=2
[client hand_send] t=19059048314 ns reqId=2000144 size=10B client_node_id=2
[server resp_send] t=19059048954 ns reqId=1000145 size=41B client_node_id=1
[server hand_recv] t=19059050552 ns reqId=2000144 size=10B client_node_id=2
[client resp_recv] t=19059051238 ns reqId=1000145 size=41B client_node_id=1
[client hand_send] t=19059051238 ns reqId=1000145 size=10B client_node_id=1
[server resp_send] t=19059051878 ns reqId=2000145 size=41B client_node_id=2
[server hand_recv] t=19059053476 ns reqId=1000145 size=10B client_node_id=1
[client resp_recv] t=19059054162 ns reqId=2000145 size=41B client_node_id=2
[client hand_send] t=19059054162 ns reqId=2000145 size=10B client_node_id=2
[server hand_recv] t=19059056400 ns reqId=2000145 size=10B client_node_id=2
[server resp_send] t=19059062802 ns reqId=6000143 size=41B client_node_id=6
[server resp_send] t=19059065774 ns reqId=8000143 size=41B client_node_id=8
[client resp_recv] t=19059066228 ns reqId=6000143 size=41B client_node_id=6
[client hand_send] t=19059066228 ns reqId=6000143 size=10B client_node_id=6
[server resp_send] t=19059068746 ns reqId=10000143 size=41B client_node_id=10
[client resp_recv] t=19059069200 ns reqId=8000143 size=41B client_node_id=8
[client hand_send] t=19059069200 ns reqId=8000143 size=10B client_node_id=8
[server hand_recv] t=19059069562 ns reqId=6000143 size=10B client_node_id=6
[server resp_send] t=19059071718 ns reqId=7000143 size=41B client_node_id=7
[client resp_recv] t=19059072172 ns reqId=10000143 size=41B client_node_id=10
[client hand_send] t=19059072172 ns reqId=10000143 size=10B client_node_id=10
[server hand_recv] t=19059072534 ns reqId=8000143 size=10B client_node_id=8
[server resp_send] t=19059074690 ns reqId=9000143 size=41B client_node_id=9
[client resp_recv] t=19059075144 ns reqId=7000143 size=41B client_node_id=7
[client hand_send] t=19059075144 ns reqId=7000143 size=10B client_node_id=7
[server hand_recv] t=19059075506 ns reqId=10000143 size=10B client_node_id=10
[server resp_send] t=19059077662 ns reqId=11000143 size=41B client_node_id=11
[client resp_recv] t=19059078116 ns reqId=9000143 size=41B client_node_id=9
[client hand_send] t=19059078116 ns reqId=9000143 size=10B client_node_id=9
[server hand_recv] t=19059078478 ns reqId=7000143 size=10B client_node_id=7
[server resp_send] t=19059080634 ns reqId=6000144 size=41B client_node_id=6
[client resp_recv] t=19059081088 ns reqId=11000143 size=41B client_node_id=11
[client hand_send] t=19059081088 ns reqId=11000143 size=10B client_node_id=11
[server hand_recv] t=19059081450 ns reqId=9000143 size=10B client_node_id=9
[server resp_send] t=19059083606 ns reqId=8000144 size=41B client_node_id=8
[client resp_recv] t=19059084060 ns reqId=6000144 size=41B client_node_id=6
[client hand_send] t=19059084060 ns reqId=6000144 size=10B client_node_id=6
[server hand_recv] t=19059084422 ns reqId=11000143 size=10B client_node_id=11
[server resp_send] t=19059086530 ns reqId=10000144 size=41B client_node_id=10
[client resp_recv] t=19059087032 ns reqId=8000144 size=41B client_node_id=8
[client hand_send] t=19059087032 ns reqId=8000144 size=10B client_node_id=8
[server hand_recv] t=19059087394 ns reqId=6000144 size=10B client_node_id=6
[server resp_send] t=19059089454 ns reqId=7000144 size=41B client_node_id=7
[client resp_recv] t=19059089956 ns reqId=10000144 size=41B client_node_id=10
[client hand_send] t=19059089956 ns reqId=10000144 size=10B client_node_id=10
[server hand_recv] t=19059090366 ns reqId=8000144 size=10B client_node_id=8
[server resp_send] t=19059092378 ns reqId=9000144 size=41B client_node_id=9
[client resp_recv] t=19059092880 ns reqId=7000144 size=41B client_node_id=7
[client hand_send] t=19059092880 ns reqId=7000144 size=10B client_node_id=7
[server hand_recv] t=19059093290 ns reqId=10000144 size=10B client_node_id=10
[server resp_send] t=19059095350 ns reqId=11000144 size=41B client_node_id=11
[client resp_recv] t=19059095804 ns reqId=9000144 size=41B client_node_id=9
[client hand_send] t=19059095804 ns reqId=9000144 size=10B client_node_id=9
[server hand_recv] t=19059096214 ns reqId=7000144 size=10B client_node_id=7
[client resp_recv] t=19059098776 ns reqId=11000144 size=41B client_node_id=11
[client hand_send] t=19059098776 ns reqId=11000144 size=10B client_node_id=11
[server hand_recv] t=19059099138 ns reqId=9000144 size=10B client_node_id=9
[server hand_recv] t=19059102110 ns reqId=11000144 size=10B client_node_id=11
[server rdma_send] t=19059185932 ns reqId=5000143 size=921608B client_node_id=5
[server rdma_send] t=19059188856 ns reqId=3000143 size=921608B client_node_id=3
[server rdma_send] t=19059191780 ns reqId=5000144 size=921608B client_node_id=5
[server rdma_send] t=19059194704 ns reqId=1000144 size=921608B client_node_id=1
[server rdma_send] t=19059197628 ns reqId=3000144 size=921608B client_node_id=3
[server rdma_send] t=19059200552 ns reqId=2000144 size=921608B client_node_id=2
[server rdma_send] t=19059203476 ns reqId=1000145 size=921608B client_node_id=1
[server rdma_send] t=19059206400 ns reqId=2000145 size=921608B client_node_id=2
[server rdma_send] t=19059219562 ns reqId=6000143 size=921608B client_node_id=6
[server rdma_send] t=19059222534 ns reqId=8000143 size=921608B client_node_id=8
[server rdma_send] t=19059225506 ns reqId=10000143 size=921608B client_node_id=10
[server rdma_send] t=19059228478 ns reqId=7000143 size=921608B client_node_id=7
[server rdma_send] t=19059231450 ns reqId=9000143 size=921608B client_node_id=9
[server rdma_send] t=19059234422 ns reqId=11000143 size=921608B client_node_id=11
[server rdma_send] t=19059237394 ns reqId=6000144 size=921608B client_node_id=6
[server rdma_send] t=19059240366 ns reqId=8000144 size=921608B client_node_id=8
[server rdma_send] t=19059243290 ns reqId=10000144 size=921608B client_node_id=10
[server rdma_send] t=19059246214 ns reqId=7000144 size=921608B client_node_id=7
[server rdma_send] t=19059249138 ns reqId=9000144 size=921608B client_node_id=9
[server rdma_send] t=19059252110 ns reqId=11000144 size=921608B client_node_id=11
[client rdma_recv] t=19073969462 ns reqId=5000143 size=921608B client_node_id=5
[client req_send] t=19073971962 ns reqId=5000145 size=17B client_node_id=5
[client rdma_recv] t=19073972386 ns reqId=3000143 size=921608B client_node_id=3
[server req_recv] t=19073974170 ns reqId=5000145 size=17B client_node_id=5
[client req_send] t=19073974886 ns reqId=3000145 size=17B client_node_id=3
[client rdma_recv] t=19073975310 ns reqId=5000144 size=921608B client_node_id=5
[server req_recv] t=19073977094 ns reqId=3000145 size=17B client_node_id=3
[client req_send] t=19073977810 ns reqId=5000146 size=17B client_node_id=5
[client rdma_recv] t=19073978234 ns reqId=1000144 size=921608B client_node_id=1
[server req_recv] t=19073980018 ns reqId=5000146 size=17B client_node_id=5
[client req_send] t=19073980734 ns reqId=1000146 size=17B client_node_id=1
[client rdma_recv] t=19073981158 ns reqId=3000144 size=921608B client_node_id=3
[server req_recv] t=19073982942 ns reqId=1000146 size=17B client_node_id=1
[client req_send] t=19073983658 ns reqId=3000146 size=17B client_node_id=3
[client rdma_recv] t=19073984082 ns reqId=2000144 size=921608B client_node_id=2
[server req_recv] t=19073985866 ns reqId=3000146 size=17B client_node_id=3
[client req_send] t=19073986582 ns reqId=2000146 size=17B client_node_id=2
[client rdma_recv] t=19073987006 ns reqId=1000145 size=921608B client_node_id=1
[server req_recv] t=19073988790 ns reqId=2000146 size=17B client_node_id=2
[client req_send] t=19073989506 ns reqId=1000147 size=17B client_node_id=1
[client rdma_recv] t=19073989930 ns reqId=2000145 size=921608B client_node_id=2
[server req_recv] t=19073991714 ns reqId=1000147 size=17B client_node_id=1
[client req_send] t=19073992430 ns reqId=2000147 size=17B client_node_id=2
[server req_recv] t=19073994638 ns reqId=2000147 size=17B client_node_id=2
[client rdma_recv] t=19073999750 ns reqId=6000143 size=921608B client_node_id=6
[client req_send] t=19074002250 ns reqId=6000145 size=17B client_node_id=6
[client rdma_recv] t=19074002722 ns reqId=8000143 size=921608B client_node_id=8
[client req_send] t=19074005222 ns reqId=8000145 size=17B client_node_id=8
[server req_recv] t=19074005562 ns reqId=6000145 size=17B client_node_id=6
[client rdma_recv] t=19074005694 ns reqId=10000143 size=921608B client_node_id=10
[client req_send] t=19074008194 ns reqId=10000145 size=17B client_node_id=10
[server req_recv] t=19074008534 ns reqId=8000145 size=17B client_node_id=8
[client rdma_recv] t=19074008666 ns reqId=7000143 size=921608B client_node_id=7
[client req_send] t=19074011166 ns reqId=7000145 size=17B client_node_id=7
[server req_recv] t=19074011506 ns reqId=10000145 size=17B client_node_id=10
[client rdma_recv] t=19074011638 ns reqId=9000143 size=921608B client_node_id=9
[client req_send] t=19074014138 ns reqId=9000145 size=17B client_node_id=9
[server req_recv] t=19074014478 ns reqId=7000145 size=17B client_node_id=7
[client rdma_recv] t=19074014610 ns reqId=11000143 size=921608B client_node_id=11
[client req_send] t=19074017110 ns reqId=11000145 size=17B client_node_id=11
[server req_recv] t=19074017450 ns reqId=9000145 size=17B client_node_id=9
[client rdma_recv] t=19074017582 ns reqId=6000144 size=921608B client_node_id=6
[client req_send] t=19074020082 ns reqId=6000146 size=17B client_node_id=6
[server req_recv] t=19074020422 ns reqId=11000145 size=17B client_node_id=11
[client rdma_recv] t=19074020554 ns reqId=8000144 size=921608B client_node_id=8
[client req_send] t=19074023054 ns reqId=8000146 size=17B client_node_id=8
[server req_recv] t=19074023394 ns reqId=6000146 size=17B client_node_id=6
[client rdma_recv] t=19074023478 ns reqId=10000144 size=921608B client_node_id=10
[client req_send] t=19074025978 ns reqId=10000146 size=17B client_node_id=10
[server req_recv] t=19074026366 ns reqId=8000146 size=17B client_node_id=8
[client rdma_recv] t=19074026402 ns reqId=7000144 size=921608B client_node_id=7
[client req_send] t=19074028902 ns reqId=7000146 size=17B client_node_id=7
[server req_recv] t=19074029290 ns reqId=10000146 size=17B client_node_id=10
[client rdma_recv] t=19074029326 ns reqId=9000144 size=921608B client_node_id=9
[client req_send] t=19074031826 ns reqId=9000146 size=17B client_node_id=9
[server req_recv] t=19074032214 ns reqId=7000146 size=17B client_node_id=7
[client rdma_recv] t=19074032298 ns reqId=11000144 size=921608B client_node_id=11
[client req_send] t=19074034798 ns reqId=11000146 size=17B client_node_id=11
[server req_recv] t=19074035138 ns reqId=9000146 size=17B client_node_id=9
[server req_recv] t=19074038110 ns reqId=11000146 size=17B client_node_id=11
[server resp_send] t=19119583568 ns reqId=4000149 size=41B client_node_id=4
[client resp_recv] t=19119584710 ns reqId=4000149 size=41B client_node_id=4
[client hand_send] t=19119584710 ns reqId=4000149 size=10B client_node_id=4
[server hand_recv] t=19119585852 ns reqId=4000149 size=10B client_node_id=4
[server rdma_send] t=19119735852 ns reqId=4000149 size=921608B client_node_id=4
[client rdma_recv] t=19120485290 ns reqId=4000149 size=921608B client_node_id=4
[client req_send] t=19120487790 ns reqId=4000151 size=17B client_node_id=4
[server req_recv] t=19120488894 ns reqId=4000151 size=17B client_node_id=4
[server resp_send] t=19149285044 ns reqId=4000150 size=41B client_node_id=4
[client resp_recv] t=19149286186 ns reqId=4000150 size=41B client_node_id=4
[client hand_send] t=19149286186 ns reqId=4000150 size=10B client_node_id=4
[server hand_recv] t=19149287328 ns reqId=4000150 size=10B client_node_id=4
[server rdma_send] t=19149437328 ns reqId=4000150 size=921608B client_node_id=4
[client rdma_recv] t=19150186766 ns reqId=4000150 size=921608B client_node_id=4
[client req_send] t=19150189266 ns reqId=4000152 size=17B client_node_id=4
[server req_recv] t=19150190370 ns reqId=4000152 size=17B client_node_id=4
[server resp_send] t=19323974170 ns reqId=5000145 size=41B client_node_id=5
[client resp_recv] t=19323976454 ns reqId=5000145 size=41B client_node_id=5
[client hand_send] t=19323976454 ns reqId=5000145 size=10B client_node_id=5
[server resp_send] t=19323977094 ns reqId=3000145 size=41B client_node_id=3
[server hand_recv] t=19323978692 ns reqId=5000145 size=10B client_node_id=5
[client resp_recv] t=19323979378 ns reqId=3000145 size=41B client_node_id=3
[client hand_send] t=19323979378 ns reqId=3000145 size=10B client_node_id=3
[server resp_send] t=19323980018 ns reqId=5000146 size=41B client_node_id=5
[server hand_recv] t=19323981616 ns reqId=3000145 size=10B client_node_id=3
[client resp_recv] t=19323982302 ns reqId=5000146 size=41B client_node_id=5
[client hand_send] t=19323982302 ns reqId=5000146 size=10B client_node_id=5
[server resp_send] t=19323982942 ns reqId=1000146 size=41B client_node_id=1
[server hand_recv] t=19323984540 ns reqId=5000146 size=10B client_node_id=5
[client resp_recv] t=19323985226 ns reqId=1000146 size=41B client_node_id=1
[client hand_send] t=19323985226 ns reqId=1000146 size=10B client_node_id=1
[server resp_send] t=19323985866 ns reqId=3000146 size=41B client_node_id=3
[server hand_recv] t=19323987464 ns reqId=1000146 size=10B client_node_id=1
[client resp_recv] t=19323988150 ns reqId=3000146 size=41B client_node_id=3
[client hand_send] t=19323988150 ns reqId=3000146 size=10B client_node_id=3
[server resp_send] t=19323988790 ns reqId=2000146 size=41B client_node_id=2
[server hand_recv] t=19323990388 ns reqId=3000146 size=10B client_node_id=3
[client resp_recv] t=19323991074 ns reqId=2000146 size=41B client_node_id=2
[client hand_send] t=19323991074 ns reqId=2000146 size=10B client_node_id=2
[server resp_send] t=19323991714 ns reqId=1000147 size=41B client_node_id=1
[server hand_recv] t=19323993312 ns reqId=2000146 size=10B client_node_id=2
[client resp_recv] t=19323993998 ns reqId=1000147 size=41B client_node_id=1
[client hand_send] t=19323993998 ns reqId=1000147 size=10B client_node_id=1
[server resp_send] t=19323994638 ns reqId=2000147 size=41B client_node_id=2
[server hand_recv] t=19323996236 ns reqId=1000147 size=10B client_node_id=1
[client resp_recv] t=19323996922 ns reqId=2000147 size=41B client_node_id=2
[client hand_send] t=19323996922 ns reqId=2000147 size=10B client_node_id=2
[server hand_recv] t=19323999160 ns reqId=2000147 size=10B client_node_id=2
[server resp_send] t=19324005562 ns reqId=6000145 size=41B client_node_id=6
[server resp_send] t=19324008534 ns reqId=8000145 size=41B client_node_id=8
[client resp_recv] t=19324008988 ns reqId=6000145 size=41B client_node_id=6
[client hand_send] t=19324008988 ns reqId=6000145 size=10B client_node_id=6
[server resp_send] t=19324011506 ns reqId=10000145 size=41B client_node_id=10
[client resp_recv] t=19324011960 ns reqId=8000145 size=41B client_node_id=8
[client hand_send] t=19324011960 ns reqId=8000145 size=10B client_node_id=8
[server hand_recv] t=19324012322 ns reqId=6000145 size=10B client_node_id=6
[server resp_send] t=19324014478 ns reqId=7000145 size=41B client_node_id=7
[client resp_recv] t=19324014932 ns reqId=10000145 size=41B client_node_id=10
[client hand_send] t=19324014932 ns reqId=10000145 size=10B client_node_id=10
[server hand_recv] t=19324015294 ns reqId=8000145 size=10B client_node_id=8
[server resp_send] t=19324017450 ns reqId=9000145 size=41B client_node_id=9
[client resp_recv] t=19324017904 ns reqId=7000145 size=41B client_node_id=7
[client hand_send] t=19324017904 ns reqId=7000145 size=10B client_node_id=7
[server hand_recv] t=19324018266 ns reqId=10000145 size=10B client_node_id=10
[server resp_send] t=19324020422 ns reqId=11000145 size=41B client_node_id=11
[client resp_recv] t=19324020876 ns reqId=9000145 size=41B client_node_id=9
[client hand_send] t=19324020876 ns reqId=9000145 size=10B client_node_id=9
[server hand_recv] t=19324021238 ns reqId=7000145 size=10B client_node_id=7
[server resp_send] t=19324023394 ns reqId=6000146 size=41B client_node_id=6
[client resp_recv] t=19324023848 ns reqId=11000145 size=41B client_node_id=11
[client hand_send] t=19324023848 ns reqId=11000145 size=10B client_node_id=11
[server hand_recv] t=19324024210 ns reqId=9000145 size=10B client_node_id=9
[server resp_send] t=19324026366 ns reqId=8000146 size=41B client_node_id=8
[client resp_recv] t=19324026820 ns reqId=6000146 size=41B client_node_id=6
[client hand_send] t=19324026820 ns reqId=6000146 size=10B client_node_id=6
[server hand_recv] t=19324027182 ns reqId=11000145 size=10B client_node_id=11
[server resp_send] t=19324029290 ns reqId=10000146 size=41B client_node_id=10
[client resp_recv] t=19324029792 ns reqId=8000146 size=41B client_node_id=8
[client hand_send] t=19324029792 ns reqId=8000146 size=10B client_node_id=8
[server hand_recv] t=19324030154 ns reqId=6000146 size=10B client_node_id=6
[server resp_send] t=19324032214 ns reqId=7000146 size=41B client_node_id=7
[client resp_recv] t=19324032716 ns reqId=10000146 size=41B client_node_id=10
[client hand_send] t=19324032716 ns reqId=10000146 size=10B client_node_id=10
[server hand_recv] t=19324033126 ns reqId=8000146 size=10B client_node_id=8
[server resp_send] t=19324035138 ns reqId=9000146 size=41B client_node_id=9
[client resp_recv] t=19324035640 ns reqId=7000146 size=41B client_node_id=7
[client hand_send] t=19324035640 ns reqId=7000146 size=10B client_node_id=7
[server hand_recv] t=19324036050 ns reqId=10000146 size=10B client_node_id=10
[server resp_send] t=19324038110 ns reqId=11000146 size=41B client_node_id=11
[client resp_recv] t=19324038564 ns reqId=9000146 size=41B client_node_id=9
[client hand_send] t=19324038564 ns reqId=9000146 size=10B client_node_id=9
[server hand_recv] t=19324038974 ns reqId=7000146 size=10B client_node_id=7
[client resp_recv] t=19324041536 ns reqId=11000146 size=41B client_node_id=11
[client hand_send] t=19324041536 ns reqId=11000146 size=10B client_node_id=11
[server hand_recv] t=19324041898 ns reqId=9000146 size=10B client_node_id=9
[server hand_recv] t=19324044870 ns reqId=11000146 size=10B client_node_id=11
[server rdma_send] t=19324128692 ns reqId=5000145 size=921608B client_node_id=5
[server rdma_send] t=19324131616 ns reqId=3000145 size=921608B client_node_id=3
[server rdma_send] t=19324134540 ns reqId=5000146 size=921608B client_node_id=5
[server rdma_send] t=19324137464 ns reqId=1000146 size=921608B client_node_id=1
[server rdma_send] t=19324140388 ns reqId=3000146 size=921608B client_node_id=3
[server rdma_send] t=19324143312 ns reqId=2000146 size=921608B client_node_id=2
[server rdma_send] t=19324146236 ns reqId=1000147 size=921608B client_node_id=1
[server rdma_send] t=19324149160 ns reqId=2000147 size=921608B client_node_id=2
[server rdma_send] t=19324162322 ns reqId=6000145 size=921608B client_node_id=6
[server rdma_send] t=19324165294 ns reqId=8000145 size=921608B client_node_id=8
[server rdma_send] t=19324168266 ns reqId=10000145 size=921608B client_node_id=10
[server rdma_send] t=19324171238 ns reqId=7000145 size=921608B client_node_id=7
[server rdma_send] t=19324174210 ns reqId=9000145 size=921608B client_node_id=9
[server rdma_send] t=19324177182 ns reqId=11000145 size=921608B client_node_id=11
[server rdma_send] t=19324180154 ns reqId=6000146 size=921608B client_node_id=6
[server rdma_send] t=19324183126 ns reqId=8000146 size=921608B client_node_id=8
[server rdma_send] t=19324186050 ns reqId=10000146 size=921608B client_node_id=10
[server rdma_send] t=19324188974 ns reqId=7000146 size=921608B client_node_id=7
[server rdma_send] t=19324191898 ns reqId=9000146 size=921608B client_node_id=9
[server rdma_send] t=19324194870 ns reqId=11000146 size=921608B client_node_id=11
[client rdma_recv] t=19338912222 ns reqId=5000145 size=921608B client_node_id=5
[client req_send] t=19338914722 ns reqId=5000147 size=17B client_node_id=5
[client rdma_recv] t=19338915146 ns reqId=3000145 size=921608B client_node_id=3
[server req_recv] t=19338916930 ns reqId=5000147 size=17B client_node_id=5
[client req_send] t=19338917646 ns reqId=3000147 size=17B client_node_id=3
[client rdma_recv] t=19338918070 ns reqId=5000146 size=921608B client_node_id=5
[server req_recv] t=19338919854 ns reqId=3000147 size=17B client_node_id=3
[client req_send] t=19338920570 ns reqId=5000148 size=17B client_node_id=5
[client rdma_recv] t=19338920994 ns reqId=1000146 size=921608B client_node_id=1
[server req_recv] t=19338922778 ns reqId=5000148 size=17B client_node_id=5
[client req_send] t=19338923494 ns reqId=1000148 size=17B client_node_id=1
[client rdma_recv] t=19338923918 ns reqId=3000146 size=921608B client_node_id=3
[server req_recv] t=19338925702 ns reqId=1000148 size=17B client_node_id=1
[client req_send] t=19338926418 ns reqId=3000148 size=17B client_node_id=3
[client rdma_recv] t=19338926842 ns reqId=2000146 size=921608B client_node_id=2
[server req_recv] t=19338928626 ns reqId=3000148 size=17B client_node_id=3
[client req_send] t=19338929342 ns reqId=2000148 size=17B client_node_id=2
[client rdma_recv] t=19338929766 ns reqId=1000147 size=921608B client_node_id=1
[server req_recv] t=19338931550 ns reqId=2000148 size=17B client_node_id=2
[client req_send] t=19338932266 ns reqId=1000149 size=17B client_node_id=1
[client rdma_recv] t=19338932690 ns reqId=2000147 size=921608B client_node_id=2
[server req_recv] t=19338934474 ns reqId=1000149 size=17B client_node_id=1
[client req_send] t=19338935190 ns reqId=2000149 size=17B client_node_id=2
[server req_recv] t=19338937398 ns reqId=2000149 size=17B client_node_id=2
[client rdma_recv] t=19338942510 ns reqId=6000145 size=921608B client_node_id=6
[client req_send] t=19338945010 ns reqId=6000147 size=17B client_node_id=6
[client rdma_recv] t=19338945482 ns reqId=8000145 size=921608B client_node_id=8
[client req_send] t=19338947982 ns reqId=8000147 size=17B client_node_id=8
[server req_recv] t=19338948322 ns reqId=6000147 size=17B client_node_id=6
[client rdma_recv] t=19338948454 ns reqId=10000145 size=921608B client_node_id=10
[client req_send] t=19338950954 ns reqId=10000147 size=17B client_node_id=10
[server req_recv] t=19338951294 ns reqId=8000147 size=17B client_node_id=8
[client rdma_recv] t=19338951426 ns reqId=7000145 size=921608B client_node_id=7
[client req_send] t=19338953926 ns reqId=7000147 size=17B client_node_id=7
[server req_recv] t=19338954266 ns reqId=10000147 size=17B client_node_id=10
[client rdma_recv] t=19338954398 ns reqId=9000145 size=921608B client_node_id=9
[client req_send] t=19338956898 ns reqId=9000147 size=17B client_node_id=9
[server req_recv] t=19338957238 ns reqId=7000147 size=17B client_node_id=7
[client rdma_recv] t=19338957370 ns reqId=11000145 size=921608B client_node_id=11
[client req_send] t=19338959870 ns reqId=11000147 size=17B client_node_id=11
[server req_recv] t=19338960210 ns reqId=9000147 size=17B client_node_id=9
[client rdma_recv] t=19338960342 ns reqId=6000146 size=921608B client_node_id=6
[client req_send] t=19338962842 ns reqId=6000148 size=17B client_node_id=6
[server req_recv] t=19338963182 ns reqId=11000147 size=17B client_node_id=11
[client rdma_recv] t=19338963314 ns reqId=8000146 size=921608B client_node_id=8
[client req_send] t=19338965814 ns reqId=8000148 size=17B client_node_id=8
[server req_recv] t=19338966154 ns reqId=6000148 size=17B client_node_id=6
[client rdma_recv] t=19338966238 ns reqId=10000146 size=921608B client_node_id=10
[client req_send] t=19338968738 ns reqId=10000148 size=17B client_node_id=10
[server req_recv] t=19338969126 ns reqId=8000148 size=17B client_node_id=8
[client rdma_recv] t=19338969162 ns reqId=7000146 size=921608B client_node_id=7
[client req_send] t=19338971662 ns reqId=7000148 size=17B client_node_id=7
[server req_recv] t=19338972050 ns reqId=10000148 size=17B client_node_id=10
[client rdma_recv] t=19338972086 ns reqId=9000146 size=921608B client_node_id=9
[client req_send] t=19338974586 ns reqId=9000148 size=17B client_node_id=9
[server req_recv] t=19338974974 ns reqId=7000148 size=17B client_node_id=7
[client rdma_recv] t=19338975058 ns reqId=11000146 size=921608B client_node_id=11
[client req_send] t=19338977558 ns reqId=11000148 size=17B client_node_id=11
[server req_recv] t=19338977898 ns reqId=9000148 size=17B client_node_id=9
[server req_recv] t=19338980870 ns reqId=11000148 size=17B client_node_id=11
[server resp_send] t=19370488894 ns reqId=4000151 size=41B client_node_id=4
[client resp_recv] t=19370490036 ns reqId=4000151 size=41B client_node_id=4
[client hand_send] t=19370490036 ns reqId=4000151 size=10B client_node_id=4
[server hand_recv] t=19370491178 ns reqId=4000151 size=10B client_node_id=4
[server rdma_send] t=19370641178 ns reqId=4000151 size=921608B client_node_id=4
[client rdma_recv] t=19371390616 ns reqId=4000151 size=921608B client_node_id=4
[client req_send] t=19371393116 ns reqId=4000153 size=17B client_node_id=4
[server req_recv] t=19371394220 ns reqId=4000153 size=17B client_node_id=4
[server resp_send] t=19400190370 ns reqId=4000152 size=41B client_node_id=4
[client resp_recv] t=19400191512 ns reqId=4000152 size=41B client_node_id=4
[client hand_send] t=19400191512 ns reqId=4000152 size=10B client_node_id=4
[server hand_recv] t=19400192654 ns reqId=4000152 size=10B client_node_id=4
[server rdma_send] t=19400342654 ns reqId=4000152 size=921608B client_node_id=4
[client rdma_recv] t=19401092092 ns reqId=4000152 size=921608B client_node_id=4
[client req_send] t=19401094592 ns reqId=4000154 size=17B client_node_id=4
[server req_recv] t=19401095696 ns reqId=4000154 size=17B client_node_id=4
[server resp_send] t=19588916930 ns reqId=5000147 size=41B client_node_id=5
[client resp_recv] t=19588919214 ns reqId=5000147 size=41B client_node_id=5
[client hand_send] t=19588919214 ns reqId=5000147 size=10B client_node_id=5
[server resp_send] t=19588919854 ns reqId=3000147 size=41B client_node_id=3
[server hand_recv] t=19588921452 ns reqId=5000147 size=10B client_node_id=5
[client resp_recv] t=19588922138 ns reqId=3000147 size=41B client_node_id=3
[client hand_send] t=19588922138 ns reqId=3000147 size=10B client_node_id=3
[server resp_send] t=19588922778 ns reqId=5000148 size=41B client_node_id=5
[server hand_recv] t=19588924376 ns reqId=3000147 size=10B client_node_id=3
[client resp_recv] t=19588925062 ns reqId=5000148 size=41B client_node_id=5
[client hand_send] t=19588925062 ns reqId=5000148 size=10B client_node_id=5
[server resp_send] t=19588925702 ns reqId=1000148 size=41B client_node_id=1
[server hand_recv] t=19588927300 ns reqId=5000148 size=10B client_node_id=5
[client resp_recv] t=19588927986 ns reqId=1000148 size=41B client_node_id=1
[client hand_send] t=19588927986 ns reqId=1000148 size=10B client_node_id=1
[server resp_send] t=19588928626 ns reqId=3000148 size=41B client_node_id=3
[server hand_recv] t=19588930224 ns reqId=1000148 size=10B client_node_id=1
[client resp_recv] t=19588930910 ns reqId=3000148 size=41B client_node_id=3
